reset,address,consumption,gym,timestamp,multiStepPredictions.actual,multiStepPredictions.1,multiStepPredictions.5,multiStepBestPredictions.actual,multiStepBestPredictions.1,multiStepBestPredictions.5,multiStepBestPredictions:multiStep:errorMetric='aae':steps=1:window=1000:field=consumption,prediction:trivial:errorMetric='aae':steps=5:window=1000:field=consumption,multiStepBestPredictions:multiStep:errorMetric='aae':steps=5:window=1000:field=consumption,prediction:trivial:errorMetric='aae':steps=1:window=1000:field=consumption
0,Shop 67 197-215 Condamine Street Balgowlah 2093,38.0,Balgowlah Platinum,2010-08-11 17:00:00,38.0,{41.271461496750845: 0.057005249174730835	 45.46714228303797: 0.046324028369930687	 43.66161958125996: 0.073747376650594942	 40.984662600340826: 0.045802454967000319	 44.870452507267615: 0.095416098629820686	 45.318402061665964: 0.042668195147604941	 43.635653424476025: 0.040969861572622786	 42.804806697350465: 0.066452992632502775},{41.271461496750845: 0.044958231234941345	 42.67829528192924: 0.039470532691230541	 4.91153673164346: 0.090796947369403622	 43.66161958125996: 0.06325213752440477	 40.984662600340826: 0.035164652640586318	 44.870452507267615: 0.080295644961435333	 45.318402061665964: 0.033425621934300986	 45.13001532710965: 0.04393782936875279},38.0,44.8704525073,4.91153673164,5.40053826222,15.8024665982,12.1474168892,5.85076765609
0,Shop 67 197-215 Condamine Street Balgowlah 2093,45.2,Balgowlah Platinum,2010-08-11 18:00:00,45.2,{41.271461496750845: 0.051676904067478394	 45.46714228303797: 0.041867444674594648	 43.66161958125996: 0.080644871049357553	 45.318402061665964: 0.049556000970155646	 44.870452507267615: 0.081826331763798582	 38.91797139108846: 0.042859257944935024	 43.635653424476025: 0.042866492962079512	 42.804806697350465: 0.065971774455707746},{42.67829528192924: 0.038621695954848191	 39.70750354649366: 0.046386028566751038	 4.91153673164346: 0.10341017296723901	 43.66161958125996: 0.071247755379868299	 40.984662600340826: 0.035382116215782938	 44.870452507267615: 0.061998618515496609	 45.318402061665964: 0.048101422432066873	 45.13001532710965: 0.051005772457590422},45.2,44.8704525073,4.91153673164,5.39535320008,15.7915811088,12.1763091339,5.85214723926
0,Shop 67 197-215 Condamine Street Balgowlah 2093,45.5,Balgowlah Platinum,2010-08-11 19:00:00,45.5,{41.271461496750845: 0.051541432832417557	 45.46714228303797: 0.041704842089506179	 43.66161958125996: 0.070418571940179558	 44.870452507267615: 0.084071570772301749	 45.318402061665964: 0.048465432540007868	 46.507024625303: 0.04352175132337617	 45.13001532710965: 0.0473307989944598	 42.804806697350465: 0.056508028821619934},{41.271461496750845: 0.036669486895736236	 42.67829528192924: 0.041733487982186249	 39.70750354649366: 0.039142373719289254	 4.91153673164346: 0.10053582387910955	 43.66161958125996: 0.061913406304166849	 44.870452507267615: 0.066293678910038276	 45.318402061665964: 0.034115206689556442	 45.13001532710965: 0.049831097800949409},45.5,44.8704525073,4.91153673164,5.39048516565,15.7787692308,12.2054498048,5.84647599591
0,Shop 67 197-215 Condamine Street Balgowlah 2093,39.1,Balgowlah Platinum,2010-08-11 20:00:00,39.1,{41.271461496750845: 0.050584766761185639	 39.70750354649366: 0.047462788744292217	 44.96931675508733: 0.074807226831664658	 43.66161958125996: 0.072133849791704535	 45.318402061665964: 0.053762886887163165	 46.507024625303: 0.045508416642300861	 45.13001532710965: 0.050793488835302832	 42.804806697350465: 0.058863899617340315},{41.271461496750845: 0.038253274223607275	 42.67829528192924: 0.039255770432983159	 39.70750354649366: 0.050413993760759203	 4.91153673164346: 0.10158711425460992	 43.66161958125996: 0.065921118842328527	 44.870452507267615: 0.064834367024124373	 45.318402061665964: 0.039721395665763888	 45.13001532710965: 0.048371902735362779},39.1,44.9693167551,4.91153673164,5.39097376931,15.7667008197,12.2279733842,5.84704081633
0,Shop 67 197-215 Condamine Street Balgowlah 2093,30.6,Balgowlah Platinum,2010-08-11 21:00:00,30.6,{41.271461496750845: 0.049867250271407704	 45.241010728976754: 0.041479657866847756	 45.46714228303797: 0.042166376565796179	 44.96931675508733: 0.084390119350448101	 43.66161958125996: 0.073584269492032325	 45.318402061665964: 0.044600060674163354	 43.635653424476025: 0.041453117285893293	 42.804806697350465: 0.064445423830924289},{41.271461496750845: 0.032450182194396299	 39.70750354649366: 0.035227021424501952	 4.91153673164346: 0.12501591911393953	 43.66161958125996: 0.056500642741573751	 44.870452507267615: 0.055176323608229071	 45.318402061665964: 0.029090463234994479	 45.13001532710965: 0.041329097166538036	 42.804806697350465: 0.044569169667071376},30.6,44.9693167551,4.91153673164,5.40012600477,15.7592630502,12.2417507536,5.849745158
0,Shop 67 197-215 Condamine Street Balgowlah 2093,5.2,Balgowlah Platinum,2010-08-11 22:00:00,5.2,{41.271461496750845: 0.03392352431933017	 44.96931675508733: 0.054942045009084943	 4.91153673164346: 0.18146698702446126	 4.699934167835996: 0.034676531319051421	 43.66161958125996: 0.055092235666663256	 40.984662600340826: 0.02642241623799094	 43.635653424476025: 0.031297423705092066	 42.804806697350465: 0.048130779380362469},{41.271461496750845: 0.031489664115602757	 39.70750354649366: 0.03556159156396782	 4.91153673164346: 0.15570346079298406	 43.66161958125996: 0.056174631510432498	 40.984662600340826: 0.032111074473527706	 44.870452507267615: 0.058243964232927256	 45.13001532710965: 0.042228914221033559	 42.804806697350465: 0.040223507233524365},5.2,4.91153673164,4.91153673164,5.39492064557,15.7766871166,12.2295285782,5.86965376782
0,Shop 67 197-215 Condamine Street Balgowlah 2093,7.5,Balgowlah Platinum,2010-08-11 23:00:00,7.5,{12.350476999999998: 0.03161978585800209	 4.699934167835996: 0.12077058542948467	 8.0298: 0.035221896209606876	 23.137463715112997: 0.035057765293787513	 4.91153673164346: 0.23338306044672855	 20.067742999999997: 0.024393362519996239	 23.195353224954527: 0.084696457131799352	 22.969299999999997: 0.025160014431822416},{41.271461496750845: 0.040565206212255588	 4.91153673164346: 0.10350000001798654	 43.66161958125996: 0.059992390919234112	 44.870452507267615: 0.064508581054895056	 45.318402061665964: 0.028450942470699823	 43.635653424476025: 0.036881753984147322	 45.13001532710965: 0.030897239699310138	 42.804806697350465: 0.043220358571520921},7.5,4.91153673164,4.91153673164,5.39206565332,15.7990806946,12.2196807076,5.86602238047
0,Shop 67 197-215 Condamine Street Balgowlah 2093,21.7,Balgowlah Platinum,2010-08-12 00:00:00,21.7,{9.113533999999998: 0.030494604022872528	 22.207080001936994: 0.069099111362863466	 23.137463715112997: 0.039981688352678464	 4.699934167835996: 0.13783765116801322	 23.195353224954527: 0.11071022948345437	 18.729522999999997: 0.045466379082821529	 21.966409119999998: 0.035183953394233587	 4.998075712150422: 0.15375714825725706},{41.271461496750845: 0.03558824106549615	 22.207080001936994: 0.031617550236002358	 44.96931675508733: 0.067765504337686688	 4.91153673164346: 0.092828925187837058	 43.66161958125996: 0.063382170801330809	 23.195353224954527: 0.033305174626080784	 43.635653424476025: 0.035792152241024375	 42.804806697350465: 0.046470068798376958},21.7,4.99807571215,4.91153673164,5.4035594121,15.807244898,12.2243427306,5.87449186992
0,Shop 67 197-215 Condamine Street Balgowlah 2093,17.1,Balgowlah Platinum,2010-08-12 01:00:00,17.1,{4.699934167835996: 0.097201662337756442	 22.207080001936994: 0.031453997493116032	 23.137463715112997: 0.032638552547445313	 20.067742999999997: 0.063147815042903746	 12.45: 0.037912048815819256	 4.998075712150422: 0.1934368548721106	 45.97286884415486: 0.035123460794947464	 17.037372571273: 0.047353029448765425},{41.271461496750845: 0.033399165852376289	 45.241010728976754: 0.046678266943849939	 39.70750354649366: 0.03127164126368763	 44.96931675508733: 0.065743508002902087	 4.91153673164346: 0.11440374417334007	 43.66161958125996: 0.057370350070780229	 43.635653424476025: 0.033254836885595988	 42.804806697350465: 0.040795875033418909},17.1,4.99807571215,4.91153673164,5.41035978253,15.8135575943,12.2243061563,5.87319796954
0,Shop 67 197-215 Condamine Street Balgowlah 2093,4.8,Balgowlah Platinum,2010-08-12 02:00:00,4.8,{20.067742999999997: 0.050363871912392728	 14.179419799999998: 0.026074507148968612	 22.207080001936994: 0.026443127209846751	 4.699934167835996: 0.14937771358012097	 23.195353224954527: 0.084303390870814565	 32.31: 0.020735011213229283	 4.998075712150422: 0.24402715384954679	 45.97286884415486: 0.02161587178847214},{41.271461496750845: 0.030917117431970932	 45.241010728976754: 0.035108060486010416	 44.96931675508733: 0.047099455566360623	 4.91153673164346: 0.18069557688931218	 4.699934167835996: 0.037174837447313994	 43.66161958125996: 0.043698326625677492	 43.635653424476025: 0.037152438108143442	 42.804806697350465: 0.028943903001988704},4.8,4.99807571215,4.91153673164,5.40507349037,15.8237270876,12.2119713605,5.87971602434
0,Shop 67 197-215 Condamine Street Balgowlah 2093,4.9,Balgowlah Platinum,2010-08-12 03:00:00,4.9,{20.067742999999997: 0.079034930873834203	 22.207080001936994: 0.041933251521086512	 4.699934167835996: 0.18231337887757895	 22.969299999999997: 0.074544994393630881	 23.195353224954527: 0.14109284638172495	 32.31: 0.023252873208155275	 21.244305809999997: 0.025634957825104873	 4.998075712150422: 0.27231498603405518},{45.46714228303797: 0.041746231343890987	 44.96931675508733: 0.045811374931445062	 4.91153673164346: 0.19261248225330693	 4.699934167835996: 0.11891451727695317	 23.195353224954527: 0.035001340233838392	 43.66161958125996: 0.036854491022058442	 45.318402061665964: 0.042764115747053182	 42.804806697350465: 0.047041325190749668},4.9,4.99807571215,4.91153673164,5.39969659293,15.8079348932,12.1995599316,5.87386018237
0,Shop 67 197-215 Condamine Street Balgowlah 2093,4.7,Balgowlah Platinum,2010-08-12 04:00:00,4.7,{4.938652998505296: 0.25115933136841068	 22.207080001936994: 0.030898367916799417	 8.0298: 0.023431346694098371	 23.137463715112997: 0.030473348109416754	 4.699934167835996: 0.15315414090164028	 23.195353224954527: 0.06382465191959967	 22.969299999999997: 0.048088130197075862	 45.97286884415486: 0.030721737701314252},{41.271461496750845: 0.032957414683738598	 44.96931675508733: 0.035368403407707028	 4.699934167835996: 0.13495315877925185	 43.66161958125996: 0.041481345567670316	 40.984662600340826: 0.032475094678767094	 45.946248884069: 0.029122141320506226	 4.998075712150422: 0.23770686689997919	 43.635653424476025: 0.028840844105956182},4.7,4.93865299851,4.99807571215,5.39447286459,15.7947154472,12.1874649273,5.86811740891
0,Shop 67 197-215 Condamine Street Balgowlah 2093,18.7,Balgowlah Platinum,2010-08-12 05:00:00,18.7,{4.699934167835996: 0.12745501826015923	 22.207080001936994: 0.022933094778215757	 44.96931675508733: 0.025596839455137462	 20.067742999999997: 0.034739354871315145	 43.66161958125996: 0.043079933404606301	 23.195353224954527: 0.056755322009287706	 4.927057098953707: 0.16581251800482086	 42.804806697350465: 0.034006839799706402},{45.97286884415486: 0.0448280863951388	 4.699934167835996: 0.043803740426650778	 22.969299999999997: 0.068736820791159642	 23.195353224954527: 0.068827806904958433	 21.049008299999997: 0.039727056632387757	 4.998075712150422: 0.13961038835844419	 44.08671658972286: 0.038110766927510892	 43.635653424476025: 0.026692367352256056},18.7,4.92705709895,4.99807571215,5.40294452287,15.7817258883,12.1890024495,5.87633973711
0,Shop 67 197-215 Condamine Street Balgowlah 2093,38.8,Balgowlah Platinum,2010-08-12 06:00:00,38.8,{4.699953917485197: 0.1129823913612035	 44.96931675508733: 0.028110269110584892	 20.067742999999997: 0.030101264701520653	 43.66161958125996: 0.050528910247703708	 23.195353224954527: 0.038127407948552273	 4.927057098953707: 0.16623717601658364	 45.97286884415486: 0.027450784097371991	 42.804806697350465: 0.027542269853290963},{41.271461496750845: 0.052526768484624904	 45.46714228303797: 0.056187441086281702	 44.96931675508733: 0.049201677056069031	 4.699934167835996: 0.07227566057825513	 43.66161958125996: 0.051178372669881067	 4.998075712150422: 0.087260023825967259	 43.635653424476025: 0.06564245833104651	 42.804806697350465: 0.048840383743384938},38.8,4.92705709895,4.99807571215,5.43170209699,15.7877281947,12.2109222485,5.89070707071
0,Shop 67 197-215 Condamine Street Balgowlah 2093,36.7,Balgowlah Platinum,2010-08-12 07:00:00,36.7,{41.68700886751007: 0.044163180875106026	 41.271461496750845: 0.043073567369774586	 45.241010728976754: 0.041284467345158588	 45.46714228303797: 0.042646117480997704	 44.96931675508733: 0.07139485291620476	 43.66161958125996: 0.089464952838310588	 40.984662600340826: 0.041703927693486229	 42.804806697350465: 0.058136502545334832},{41.68700886751007: 0.054100617222881973	 45.46714228303797: 0.079593123778993316	 44.96931675508733: 0.063962642198865619	 44.08671658972286: 0.071530606583034895	 46.56369260337309: 0.053415677915539674	 40.984662600340826: 0.066870294994184898	 45.946248884069: 0.054008457560346251	 43.635653424476025: 0.07455944925193575},36.7,43.6616195813,45.467142283,5.43324590878,15.8040526849,12.2074331098,5.88688193744
0,Shop 67 197-215 Condamine Street Balgowlah 2093,37.6,Balgowlah Platinum,2010-08-12 08:00:00,37.6,{41.271461496750845: 0.045636906925321394	 45.46714228303797: 0.04701202996683379	 44.96931675508733: 0.082670215598592528	 43.66161958125996: 0.077620870430715541	 40.984662600340826: 0.054295668475834627	 45.318402061665964: 0.051770259239578065	 43.635653424476025: 0.046990760897687701	 42.804806697350465: 0.062318188577416812},{4.938652998505296: 0.090969489567016712	 44.96931675508733: 0.050733993856203731	 45.97286884415486: 0.048162467453113721	 4.699934167835996: 0.089654650635368233	 43.66161958125996: 0.057979633584663993	 23.195353224954527: 0.060723944333748378	 40.984662600340826: 0.042619480948362772	 44.08671658972286: 0.047635211397768516},37.6,44.9693167551,4.93865299851,5.4351975931,15.8211538462,12.2281354517,5.88185483871
0,Shop 67 197-215 Condamine Street Balgowlah 2093,41.8,Balgowlah Platinum,2010-08-12 09:00:00,41.8,{41.271461496750845: 0.044612320771252441	 45.46714228303797: 0.052246807608053759	 44.96931675508733: 0.079324764388603489	 43.66161958125996: 0.075226325702421964	 40.984662600340826: 0.048126750293431414	 46.507024625303: 0.044392312593053963	 43.635653424476025: 0.046643526072661597	 42.804806697350465: 0.062989898809583472},{45.46714228303797: 0.030904023330527251	 44.96931675508733: 0.062182098395042282	 4.699934167835996: 0.067055350582282056	 43.66161958125996: 0.058641890902512407	 43.635653424476025: 0.041613514289642453	 4.927057098953707: 0.10872820174282401	 44.08671658972286: 0.03623535425758774	 42.804806697350465: 0.05665898047382318},41.8,44.9693167551,4.92705709895,5.43291573928,15.842669363,12.2530543673,5.8801611279
0,Shop 67 197-215 Condamine Street Balgowlah 2093,47.0,Balgowlah Platinum,2010-08-12 10:00:00,47.0,{41.271461496750845: 0.041413230542335908	 45.241010728976754: 0.045412526875797929	 45.46714228303797: 0.044482524192527691	 44.96931675508733: 0.068275974907876791	 43.66161958125996: 0.076651085415529494	 45.318402061665964: 0.042748541280625947	 46.507024625303: 0.040712080793756919	 42.804806697350465: 0.054495009934606084},{4.699953917485197: 0.042546895752071413	 45.46714228303797: 0.047405194783962427	 44.96931675508733: 0.048579494326609379	 43.66161958125996: 0.058603320434402195	 43.635653424476025: 0.050692472253448875	 4.927057098953707: 0.097973964506247915	 44.08671658972286: 0.041517757412250299	 42.804806697350465: 0.045461250560937166},47.0,43.6616195813,4.92705709895,5.43080856089,15.8552525253,12.2831754668,5.87947686117
0,Shop 67 197-215 Condamine Street Balgowlah 2093,42.2,Balgowlah Platinum,2010-08-12 11:00:00,42.2,{41.430023047725584: 0.053586562323569786	 45.46714228303797: 0.04814681833018996	 44.96931675508733: 0.072274552592412764	 43.66161958125996: 0.072543269297379157	 40.984662600340826: 0.045236485780538085	 45.318402061665964: 0.050779813498214789	 46.507024625303: 0.046013272879932052	 42.804806697350465: 0.05523600070356309},{41.271461496750845: 0.039305802927385371	 45.46714228303797: 0.033968956838295053	 44.96931675508733: 0.052531274659843995	 43.66161958125996: 0.055920149393431005	 4.927057098953707: 0.076969577292204439	 45.318402061665964: 0.034004413895100949	 46.507024625303: 0.034445776503593574	 42.804806697350465: 0.048488674176977851},42.2,43.6616195813,4.92705709895,5.42681942624,15.8426841574,12.3083921847,5.8783919598
0,Shop 67 197-215 Condamine Street Balgowlah 2093,42.1,Balgowlah Platinum,2010-08-12 12:00:00,42.1,{45.241010728976754: 0.0477369014645532	 44.96931675508733: 0.069660311992593593	 43.66161958125996: 0.080996983888136712	 45.926999598126585: 0.048212638129713561	 40.984662600340826: 0.042684652681321815	 45.318402061665964: 0.044047376871290636	 41.430023047725584: 0.042960088898560303	 42.804806697350465: 0.056071066247169038},{41.271461496750845: 0.042269252464992066	 41.68700886751007: 0.04031039654342846	 39.70750354649366: 0.046885071613481606	 44.96931675508733: 0.063229979596922253	 43.66161958125996: 0.066373467145896023	 4.927057098953707: 0.073402272768676863	 43.635653424476025: 0.044863957130410421	 42.804806697350465: 0.055765951871986644},42.1,43.6616195813,4.92705709895,5.4229387035,15.8321572581,12.333457256,5.87259036145
0,Shop 67 197-215 Condamine Street Balgowlah 2093,38.0,Balgowlah Platinum,2010-08-12 13:00:00,38.0,{44.96931675508733: 0.077190398553529951	 43.66161958125996: 0.078915434019078648	 45.926999598126585: 0.046576472149537501	 40.984662600340826: 0.040987312878921128	 45.318402061665964: 0.040621940396290197	 41.430023047725584: 0.048226737847198865	 43.635653424476025: 0.048118431206954602	 42.804806697350465: 0.065735426607808456},{41.271461496750845: 0.051013964875693749	 45.241010728976754: 0.039153364017158271	 39.70750354649366: 0.049103343573997225	 44.96931675508733: 0.071173250612546105	 43.66161958125996: 0.067111814001767495	 4.927057098953707: 0.078897939726111185	 43.635653424476025: 0.041644158441559782	 42.804806697350465: 0.056670563251845385},38.0,43.6616195813,4.92705709895,5.42317810258,15.8166163142,12.3543429414,5.87081243731
